,Track,Album_Name,Artist,Release_Date,ISRC,All_Time_Rank,Track_Score,Spotify_Streams,Spotify_Playlist_Count,Spotify_Playlist_Reach,Spotify_Popularity,YouTube_Views,YouTube_Likes,TikTok_Posts,TikTok_Likes,TikTok_Views,YouTube_Playlist_Reach,Apple_Music_Playlist_Count,AirPlay_Spins,SiriusXM_Spins,Deezer_Playlist_Count,Deezer_Playlist_Reach,Amazon_Playlist_Count,Pandora_Streams,Pandora_Track_Stations,Soundcloud_Streams,Shazam_Counts,TIDAL_Popularity,Explicit_Track,numero_ligne,Pandora_Track,spotify_artist_id,spotify_followers_feb25,artist_genres
314,Search & Rescue,Search & Rescue,Drake,2023-04-07,USUG12301601,329,84.6,337858357,96709,21646810,69.0,0,336819,106645,21329637,192701225,235007162,89.0,119741,162,15,0,13,44542627,"18,653",14784764,1383076,,1,328,44542627,3TVXtAsR1Inumwj472S9r4,96238154,Error: 429
1602,Moonwalking in Calabasas (feat. Blueface) - Remix,Moonwalking in Calabasas Remix,DDG,2020-08-20,CA5KR2079526,1657,35.9,337709342,124013,14195159,61.0,0,2101899,4621,1261834,14079058,4894019,22.0,9995,3,11,0,10,10796822,"9,440",38087760,263734,,1,1664,10796822,0WK3H9OErSn5zKOkOV5egm,1454700,Error: 429
556,VAGABUNDO,VAGABUNDO,Sebastian Yatra,2023-05-12,USUM72305982,578,63.3,337650898,44292,44021764,75.0,0,862952,241103,34797656,505139679,186376381,59.0,66673,67,47,0,65,5524025,774,26325,1434689,,0,581,5524025,07YUOmWljBTXwIseAUd9TW,23636757,Error: 429
1213,Marea (Weï¿½ï¿½ï¿½ve Lost Da,Marea (Weï¿½ï¿½ï¿½ve Lost Da,Fred again..,2021-02-22,GBAHS2100041,1259,42.2,336943720,191372,29642267,71.0,0,286044,31989,11683008,155341425,6032497,91.0,61528,27,38,0,27,1787403,"1,430",6270623,5947514,,0,1265,1787403,4oLeXFyACqeem2VImYeBFe,1869420,Error: 429
1493,Obsessed With You,Obsessed With You,Central Cee,2021-09-10,ZZOPM2110165,1549,37.3,336889834,130841,9639874,64.0,0,2233120,281988,110366168,1082794692,32968411,35.0,8361,160,13,0,17,85206,543,0,1037984,,1,1552,85206,5H4yInM5zmHqpKIoMNAx4r,7714741,Error: 429
2101,Debo Entender,Debo Entender,Santa Fe Klan,2019-12-12,USL4Q1967883,2168,30.8,335856859,27383,5458230,66.0,0,6108835,288416,19227598,332846214,4571704,8.0,286,1,6,0,3,12520421,"6,653",0,973063,,0,2173,12520421,4tm8CEdm4pkQsEh4jIr9Yp,9771292,Error: 429
3152,Mad at Disney,Mad at Disney,salem ilese,2020-06-24,QMEZE2076989,3265,24.1,335604759,47721,9209948,3.0,0,3846286,1961193,340937251,2759903957,1644734,39.0,21424,0,272,0,1,25337036,"48,345",0,1008719,,0,3270,25337036,3QJUFtGBGL05vo0kCJZsmT,395236,Error: 429
4011,In Your Eyes (feat. Alida),In Your Eyes (feat. Alida),Robin Schulz,2020-01-10,DEA621901341,4126,20.9,335496248,59904,11559966,56.0,0,979615,142462,22247545,213316577,44264997,60.0,179093,0,55,0,11,1642602,,2552411,5004409,,0,4154,1642602,3t5xRXzsuZmMDkQzgOX35S,3182200,Error: 429
3618,ONLY,ONLY,LeeHi,2021-08-27,KRC712100039,3724,22.2,335212411,50340,7777287,71.0,0,1963254,411400,224149612,1513137827,5539129,8.0,3885,8,1,0,0,260052,"1,206",0,959210,,0,3748,260052,7cVZApDoQZpS447nHTsNqu,1973553,Error: 429
2244,Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),Alok,2022-06-17,DEE862200810,2318,29.7,335203899,61133,99451251,76.0,0,241700,9193,17617670,262461997,1754376767,92.0,120261,95,111,0,53,1743890,872,0,1795229,,0,2324,1743890,0NGAZxHanS9e0iNHpR8f2W,11279232,Error: 429
1469,2 Be Loved (Am I Ready),Special,Lizzo,2022-07-15,USAT22203706,1525,37.6,335194737,36991,30514705,62.0,0,453293,116231,87255462,1189348894,2043679941,32.0,310508,786,33,0,17,23408066,"4,415",0,0,,1,1528,23408066,56oDRnqbIiwx4mymNEv7dS,5703391,Error: 429
2879,Dancing in My Room,Dancing in My Room,347aidan,2020-10-26,USQX92004785,2976,25.5,335188091,86549,11975787,61.0,0,2529521,1154302,413677323,3434097182,1051743,54.0,5455,119,9,0,0,7989935,"19,258",0,1709213,,1,2989,7989935,0bBz5bRBkExaej2HxtVfCw,519500,Error: 429
429,"Chaleya (From ""Jawan"")","Chaleya (From ""Jawan"")",Anirudh Ravichander,2023-08-14,INS182302348,447,73.0,334578317,18958,16311735,70.0,0,3264045,0,0,0,936001433,29.0,1613,0,0,0,24,0,,0,411911,,0,448,0,4zCH9qm4R2DADamUHMCa6O,36741453,Error: 429
4187,Small Town Boy,Small Town Boy,Dustin Lynch,2017-02-17,US58E1700584,4336,20.2,333982743,34123,5288629,61.0,0,1417694,24576,2184778,17970098,437206591,,132781,22,3,0,18,535628333,"121,546",0,0,,0,4343,535628333,1dID9zgn0OV0Y8ud7Mh2tS,2471799,Error: 429
787,ELOVRGA,Elovrga - Single,Alex Favela,2023-08-18,QZNFJ2303104,819,53.6,333899135,24862,20963358,75.0,0,900128,152867,82946328,704890346,246991766,14.0,2919,0,11,0,4,1736093,"1,447",168994,967858,,1,821,1736093,5TcnuUD5MHBfd1cO4kweWD,219135,Error: 429
4335,NDA,NDA,Billie Eilish,2021-07-09,USUM72105935,4460,19.7,333792226,59316,13920863,70.0,0,2306717,82676,74085591,536488373,39033981,80.0,22576,103,13,0,8,11584613,"5,361",0,1758003,,1,4499,11584613,6qqNVTkY8uBg9cP3Jd7DAH,107556925,Error: 429
578,Tï¿½ï¿,Tï¿½ï¿,DENNIS,2023-05-04,BRSME2300692,601,61.7,333339751,41237,24980357,69.0,0,1130932,1253933,124997599,1585272275,158095067,44.0,6589,135,67,0,11,183192,334,0,1174062,,0,604,183192,6xlRSRMLgZbsSNd0BMobwy,2274812,Error: 429
86,All My Life (feat. J. Cole),All My Life (feat. J. Cole),Lil Durk,2023-05-12,USQX92302957,90,162.0,333202114,108322,41018697,68.0,0,2084532,928132,63253779,748253884,735908540,148.0,346411,146,30,0,60,90114807,"46,789",16620102,4207535,,1,90,90114807,3hcs9uc56yIGFCSy9leWe7,8608372,Error: 429
4138,Mercury: Retrograde,Hexada,Ghostemane,2017-09-05,TCADG1741539,4279,20.4,333141510,89320,8824592,66.0,0,8509686,27645,10827772,95172888,5354323,5.0,26,0,5,0,0,13402631,"23,519",0,2175482,,1,4287,13402631,3uL4UpqShC4p2x1dJutoRW,3640618,Error: 429
3621,Esperï¿½ï¿½n,Esperï¿½ï¿½n,Manuel Turizo,2017-12-07,USQX91702666,3729,22.2,333106545,25970,7253202,59.0,0,2944717,81315,3138449,37754097,200120108,18.0,3327,0,11,0,8,35770201,"4,370",0,1055124,,0,3751,35770201,0tmwSHipWxN12fsoLcFU3B,14696118,Error: 429
3339,Montagem - Pr Funk,Montagem - Pr Funk - Single,BARATO NATION,2023-12-27,IEWNY2348674,3867,23.2,332936854,6,22,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,3464,0,74zoKgbcPP1AcL9dkGtKYq,2614,Error: 429
3653,Los Collares,Los Collares,Oscar Maydon,2022-09-30,USANG2210588,3769,22.0,332741927,23892,9122511,72.0,0,609166,23800,10579568,86648762,0,5.0,0,11,0,0,1,244982,553,0,332463,,0,3784,244982,3l9G1G9MxH6DaRhwLklaf5,4523551,Error: 429
3433,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Perfect Ten,Mustard,2019-06-28,USUM71911804,3566,22.8,332224927,90422,12036582,58.0,0,353473,51790,29352131,210052450,688339,20.0,35,0,17,0,1,6474132,"9,732",44277759,722682,,1,3562,6474132,0YinUQ50QDB7ZxSCLyQ40k,1540154,Error: 429
2442,Pantysito,Pantysito,Alejo,2022-03-18,USUG12201485,2526,28.2,332175085,63085,23635638,66.0,0,763188,378000,93005063,866018385,213451655,37.0,20428,108,17,0,36,3756960,524,0,616074,,1,2536,3756960,50sIhX3HytFEwQXZJLUZQE,211888,Error: 429
1485,No Es por Acï¿,No Es por Acï¿½ï¿½ - Si,Carin Leon,2022-07-08,QZQMB2102485,1543,37.4,331775657,17727,7678049,51.0,0,785773,57763,2441523,45584468,54,12.0,6628,115,7,0,10,72090563,"6,474",546389,637447,,0,1544,72090563,66ihevNkSYNzRAl44dx6jJ,14932374,Error: 429
3046,WUSYANAME,CALL ME IF YOU GET LOST,"Tyler, The Creator",2021-06-25,USQX92102132,3146,24.6,331749982,109121,14228243,68.0,0,997774,48,7903,93000,11685109,47.0,15960,0,12,0,15,2618696,"3,789",0,448025,,1,3162,2618696,4V8LLVI7PbaPR0K2TGSxFF,20161627,Error: 429
3403,Headshot (feat. Polo G & Fivio Foreign),Headshot,Lil Tjay,2021-03-19,USSM12101091,3502,23.0,331506695,116321,15413876,65.0,0,381423,24736,13454627,89324319,3032466,38.0,4038,0,7,0,3,9501580,"5,239",0,363790,,1,3530,9501580,6jGMq4yGs7aQzuGsMgVgZR,9531222,Error: 429
1040,KU LO SA - A COLORS SHOW,KU LO SA - A COLORS SHOW,Oxlade,2022-06-10,QMEU32209358,1089,45.9,331419634,92569,17049738,68.0,0,924838,582831,42516541,534189550,51539371,116.0,64413,0,47,0,41,6105145,"2,592",0,4816359,,0,1091,6105145,3WTrdbZU99dgTtt3ZkyamT,1260493,Error: 429
2885,Evergreen (You Didnï¿½ï¿½ï¿½t Deserve Me A,Ivory,Omar Apollo,2022-04-08,USWB12200423,2986,25.5,331332225,63568,40680913,71.0,0,519822,231208,151059649,1181420700,128639662,60.0,22823,192,28,0,25,1824815,"4,330",0,1380833,,0,2995,1824815,5FxD8fkQZ6KcsSYupDVoSO,1077589,Error: 429
1786,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Tion Wayne,2021-04-22,GBAHS2100229,1845,33.8,329901408,127068,10900641,59.0,0,2011079,823150,666189916,5034712644,5387519,56.0,5281,0,11,0,13,396981,"1,386",0,1625019,,1,1851,396981,7b79bQFziJFedJb75k6hFt,1214262,Error: 429
1337,Komang,Komang,Raim Laode,2022-08-17,SGB502228663,1378,39.8,329763216,16110,3893973,70.0,0,661439,2849800,293982530,3870057710,0,7.0,3265,0,0,0,0,0,,0,108281,,0,1392,0,5LcNPa8f8bRmZqELgoRFkN,1034056,Error: 429
805,Fancy Like,Country Stuff,Walker Hayes,2021-06-04,USQX92101534,835,53.1,328697441,56746,6878594,66.0,0,1192058,796309,174360135,2074178281,774476433,53.0,289947,0,0,0,45,242860151,"274,465",0,2520013,,0,840,242860151,7sKxqpSqbIzphAKAhrqvlf,697394,Error: 429
193,First Person Shooter (feat. J. Cole),For All The Dogs,Drake,2023-10-06,USUG12306071,202,107.1,328526298,72252,68612350,,0,1228629,859,267545,2571188,1488182707,54.0,99793,16,19,0,49,28093871,"6,623",6962286,1198582,,1,202,28093871,3TVXtAsR1Inumwj472S9r4,96238154,Error: 429
3177,First Person Shooter (feat. J. Cole),For All The Dogs,Drake,2023-10-06,USUG12306094,3282,24.0,328526298,14390,6681758,,0,217601,93800,18344787,197098789,407,24.0,37,0,6,0,0,0,,0,0,,0,3296,0,3TVXtAsR1Inumwj472S9r4,96238154,Error: 429
1515,Need It (feat. YoungBoy Never Broke Again),Need It,Migos,2020-05-22,USUG12000098,1569,37.0,328017675,115095,17047436,67.0,0,2090732,12320,9174467,74601136,4588817,31.0,83,17,13,0,8,62111222,"14,429",44726778,1285243,,1,1575,62111222,6oMuImdp5ZcFhWP0ESe6mG,14287185,Error: 429
2736,Body,Good News,Megan Thee Stallion,2020-11-20,QMCE32000683,2831,26.3,327693363,59033,19679788,63.0,0,3070939,1180141,371525726,2873316705,1231737,19.0,97610,401,10,0,26,0,,0,0,,1,2845,0,181bsRPaVXVlUKXrxwZfHK,10187632,Error: 429
2317,Tï¿,Encerrados Pero Enfiestados (Live Vol. 1),Carin Leon,2020-05-22,USDXS2007349,2393,29.2,327311508,31216,7536781,68.0,0,2643453,200001,16337762,271173077,2872858,15.0,6744,27,7,0,39,48730708,"21,508",0,1353689,,0,2400,48730708,66ihevNkSYNzRAl44dx6jJ,14932374,Error: 429
1347,Cooped Up (with Roddy Ricch),Cooped Up,Post Malone,2022-05-12,USUM72208020,1401,39.6,327011836,76622,17496536,62.0,0,1210310,40813,17826536,258017332,3152743343,38.0,117371,718,10,0,42,18866959,"7,049",4082380,1443587,,1,1402,18866959,246dkjvS1zLTtiykXe5h60,46531018,Error: 429
1345,B.O.T.A. (Baddest Of Them All) - Edit,B.O.T.A. (Baddest Of Them All) / Move To The,Eliza Rose,2022-06-15,QZAKB2166405,1389,39.7,325902688,119047,39606593,70.0,0,26829,72700,15284294,127015419,9060,90.0,84205,0,45,0,62,150099,"1,128",0,0,,0,1400,150099,4XC335ouK6pXyq4QiIb8bP,68549,Error: 429
